comment_id	comment_text	Label	Rationale	model_prediction
4981876	The missing word was half, I apologize for typing without my glasses again.	Non_Toxic	['The', 'missing', 'word', 'was', 'half,', 'I', 'apologize', 'for', 'typing', 'without', 'my', 'glasses', 'again.']	Non_Toxic
6301354	It sounds like Portland is about as enthusiastic about having new businesses come in as Eugene is! But who would want a company that is  #24 in Sales, #255 in Profit, #322 in Assets, #4 in Market value, and  #3 in innovation worldwide, according to Forbes, to have an office in your city? It's only worth $427 billion dollars, after all!	Non_Toxic	"['It', 'sounds', 'like', 'Portland', 'is', 'about', 'as', 'enthusiastic', 'about', 'having', 'new', 'businesses', 'come', 'in', 'as', 'Eugene', 'is!', 'But', 'who', 'would', 'want', 'a', 'company', 'that', 'is', '#24', 'in', 'Sales,', '#255', 'in', 'Profit,', '#322', 'in', 'Assets,', '#4', 'in', 'Market', 'value,', 'and', '#3', 'in', 'innovation', 'worldwide,', 'according', 'to', 'Forbes,', 'to', 'have', 'an', 'office', 'in', 'your', 'city?', ""It's"", 'only', 'worth', '$427', 'billion', 'dollars,', 'after', 'all!']"	Non_Toxic
5909839	Thank you AG Chin for your moral position and resonance with Hawaii's proud history of racial and ethnic tolerance and diversity.	Non_Toxic	"['Thank', 'you', 'AG', 'Chin', 'for', 'your', 'moral', 'position', 'and', 'resonance', 'with', ""Hawaii's"", 'proud', 'history', 'of', 'racial', 'and', 'ethnic', 'tolerance', 'and', 'diversity.']"	Non_Toxic
5906640	Many of the illegal border jumpers have cited Trudeau's #WelcometoCanada tweet as the reason for their migration to Canada.  In 2012, Citizenship and Immigration Canada estimated that each failed refugee claimant costs Canada approximately $50,000. Nearly 8,000 have crossed since June costing taxpayers almost half a billion dollars.  Our naive PM has become very costly, indeed.	Non_Toxic	"['Many', 'of', 'the', 'illegal', 'border', 'jumpers', 'have', 'cited', ""Trudeau's"", '#WelcometoCanada', 'tweet', 'as', 'the', 'reason', 'for', 'their', 'migration', 'to', 'Canada.', 'In', '2012,', 'Citizenship', 'and', 'Immigration', 'Canada', 'estimated', 'that', 'each', 'failed', 'refugee', 'claimant', 'costs', 'Canada', 'approximately', '$50,000.', 'Nearly', '8,000', 'have', 'crossed', 'since', 'June', 'costing', 'taxpayers', 'almost', 'half', 'a', 'billion', 'dollars.', 'Our', 'naive', 'PM', 'has', 'become', 'very', 'costly,', 'indeed.']"	Non_Toxic
710848	Perhaps reading Pulitzer Prize winning journalist, Glenn Greenwald (The Intercept) would help to understand that there is a vast difference between one's own side (from within the U.S.) LEAKING emails  vs. nefarious 'nation-related hackers' HACKING into those emails.  Wikileaks chose to publish what they did.  The DNC's behavior was so egregious that their own side felt compelled to do this. Please sir, we are being told who we need to fear and loathe.  We have retired individuals from the CIA giving us their 'beliefs/opinions' without proof.  Sadly, it should be noted that if the country deems it necessary (for CONTINUED Regime Change?) to have the CIA lie, it shall be done.  They lied to Congress' face about the 'nonexistence' of a spying program on its own citizens until the NSA was exposed by wikileaks/Edward Snowden.  We were lied to with a fully manipulated report on weapons of mass destruction by the same (CIA) individuals.  (see Gen. Wesley Clark's speech!) (P.S.  I voted Blue)	Non_Toxic	"['Perhaps', 'reading', 'Pulitzer', 'Prize', 'winning', 'journalist,', 'Glenn', 'Greenwald', '(The', 'Intercept)', 'would', 'help', 'to', 'understand', 'that', 'there', 'is', 'a', 'vast', 'difference', 'between', ""one's"", 'own', 'side', '(from', 'within', 'the', 'U.S.)', 'LEAKING', 'emails', 'vs.', 'nefarious', ""'nation-related"", ""hackers'"", 'HACKING', 'into', 'those', 'emails.', 'Wikileaks', 'chose', 'to', 'publish', 'what', 'they', 'did.', 'The', ""DNC's"", 'behavior', 'was', 'so', 'egregious', 'that', 'their', 'own', 'side', 'felt', 'compelled', 'to', 'do', 'this.', 'Please', 'sir,', 'we', 'are', 'being', 'told', 'who', 'we', 'need', 'to', 'fear', 'and', 'loathe.', 'We', 'have', 'retired', 'individuals', 'from', 'the', 'CIA', 'giving', 'us', 'their', ""'beliefs/opinions'"", 'without', 'proof.', 'Sadly,', 'it', 'should', 'be', 'noted', 'that', 'if', 'the', 'country', 'deems', 'it', 'necessary', '(for', 'CONTINUED', 'Regime', 'Change?)', 'to', 'have', 'the', 'CIA', 'lie,', 'it', 'shall', 'be', 'done.', 'They', 'lied', 'to', ""Congress'"", 'face', 'about', 'the', ""'nonexistence'"", 'of', 'a', 'spying', 'program', 'on', 'its', 'own', 'citizens', 'until', 'the', 'NSA', 'was', 'exposed', 'by', 'wikileaks/Edward', 'Snowden.', 'We', 'were', 'lied', 'to', 'with', 'a', 'fully', 'manipulated', 'report', 'on', 'weapons', 'of', 'mass', 'destruction', 'by', 'the', 'same', '(CIA)', 'individuals.', '(see', 'Gen.', 'Wesley', ""Clark's"", 'speech!)', '(P.S.', 'I', 'voted', 'Blue)']"	Non_Toxic
6313723	Hillary Tweets about today's elections. Hillary Clinton ✔ @HillaryClinton Scripture tells us: Let us not grow weary in doing good, for in due season, we shall reap, if we do not lose heart.	Non_Toxic	"['Hillary', 'Tweets', 'about', ""today's"", 'elections.', 'Hillary', 'Clinton', '✔', '@HillaryClinton', 'Scripture', 'tells', 'us:', 'Let', 'us', 'not', 'grow', 'weary', 'in', 'doing', 'good,', 'for', 'in', 'due', 'season,', 'we', 'shall', 'reap,', 'if', 'we', 'do', 'not', 'lose', 'heart.']"	Non_Toxic
6080339	For heavens sake - how long before any of the guilty are arrested?	Non_Toxic	['For', 'heavens', 'sake', '-', 'how', 'long', 'before', 'any', 'of', 'the', 'guilty', 'are', 'arrested?']	Toxic
321844	Good question: It was a reference to the preferences the Alaska Native Corporations receive in bidding competitively in a free market. Not a race thing at all.	Non_Toxic	['Good', 'question:', 'It', 'was', 'a', 'reference', 'to', 'the', 'preferences', 'the', 'Alaska', 'Native', 'Corporations', 'receive', 'in', 'bidding', 'competitively', 'in', 'a', 'free', 'market.', 'Not', 'a', 'race', 'thing', 'at', 'all.']	Non_Toxic
5289272	How can you be so sure? And how do you know the scumbag purse snatcher has succumbed to addiction? Make he just likes stealing. And maybe you should quit defending him. You could be his next victim	Non_Toxic	['How', 'can', 'you', 'be', 'so', 'sure?', 'And', 'how', 'do', 'you', 'know', 'the', 'scumbag', 'purse', 'snatcher', 'has', 'succumbed', 'to', 'addiction?', 'Make', 'he', 'just', 'likes', 'stealing.', 'And', 'maybe', 'you', 'should', 'quit', 'defending', 'him.', 'You', 'could', 'be', 'his', 'next', 'victim']	Toxic
623799	I said at the start of Obama second term that the left won't like it if a Republican gets in and uses the same methods.	Non_Toxic	"['I', 'said', 'at', 'the', 'start', 'of', 'Obama', 'second', 'term', 'that', 'the', 'left', ""won't"", 'like', 'it', 'if', 'a', 'Republican', 'gets', 'in', 'and', 'uses', 'the', 'same', 'methods.']"	Non_Toxic
5391942	One less sexual predator with a knife walking the streets. Great job ICE!	Non_Toxic	['One', 'less', 'sexual', 'predator', 'with', 'a', 'knife', 'walking', 'the', 'streets.', 'Great', 'job', 'ICE!']	Toxic
615729	"If you consider that the federal government required state senates to be apportioned based on population but didn't apply such a scheme to its own senate, then ""one man, one vote"" is not equal,"	Non_Toxic	"['If', 'you', 'consider', 'that', 'the', 'federal', 'government', 'required', 'state', 'senates', 'to', 'be', 'apportioned', 'based', 'on', 'population', 'but', ""didn't"", 'apply', 'such', 'a', 'scheme', 'to', 'its', 'own', 'senate,', 'then', '""one', 'man,', 'one', 'vote""', 'is', 'not', 'equal,']"	Non_Toxic
761510	India state of Kerala and West Bengal are still communist today.	Non_Toxic	['India', 'state', 'of', 'Kerala', 'and', 'West', 'Bengal', 'are', 'still', 'communist', 'today.']	Non_Toxic
5746287	"Nobody is talking about being ""nice"" to North Korea. We are allowed to call a spade a spade and what Trump is doing is extremely foolish and dangerous. The U.S. is suppose to be better and smarter than this."	Non_Toxic	"['Nobody', 'is', 'talking', 'about', 'being', '""nice""', 'to', 'North', 'Korea.', 'We', 'are', 'allowed', 'to', 'call', 'a', 'spade', 'a', 'spade', 'and', 'what', 'Trump', 'is', 'doing', 'is', 'extremely', 'foolish', 'and', 'dangerous.', 'The', 'U.S.', 'is', 'suppose', 'to', 'be', 'better', 'and', 'smarter', 'than', 'this.']"	Non_Toxic
5167888	Everything's correct EXCEPT......... It's way, way cheaper now in constant dollars. A super cheap flight TTC-YYZ in the mid-eighties was around $300 return (inflation adjusted $620 in today's dollars). For that you booked 3 weeks out and had to stay a Saturday night. It would be over $2000 (adjusted) if you didn't stay the Saturday night. I just checked AC website 3 weeks out and got $451 for the same route, no Saturday night required.	Non_Toxic	"[""Everything's"", 'correct', 'EXCEPT.........', ""It's"", 'way,', 'way', 'cheaper', 'now', 'in', 'constant', 'dollars.', 'A', 'super', 'cheap', 'flight', 'TTC-YYZ', 'in', 'the', 'mid-eighties', 'was', 'around', '$300', 'return', '(inflation', 'adjusted', '$620', 'in', ""today's"", 'dollars).', 'For', 'that', 'you', 'booked', '3', 'weeks', 'out', 'and', 'had', 'to', 'stay', 'a', 'Saturday', 'night.', 'It', 'would', 'be', 'over', '$2000', '(adjusted)', 'if', 'you', ""didn't"", 'stay', 'the', 'Saturday', 'night.', 'I', 'just', 'checked', 'AC', 'website', '3', 'weeks', 'out', 'and', 'got', '$451', 'for', 'the', 'same', 'route,', 'no', 'Saturday', 'night', 'required.']"	Non_Toxic
6158037	So, he claims they 'murdered' his first born as a way to punish him but then proceeds to get started on the big family plan by having three more under the same circumstances?  Colour me miffed.	Non_Toxic	"['So,', 'he', 'claims', 'they', ""'murdered'"", 'his', 'first', 'born', 'as', 'a', 'way', 'to', 'punish', 'him', 'but', 'then', 'proceeds', 'to', 'get', 'started', 'on', 'the', 'big', 'family', 'plan', 'by', 'having', 'three', 'more', 'under', 'the', 'same', 'circumstances?', 'Colour', 'me', 'miffed.']"	Toxic
5657991	You should not draw too many conclusions based on a study of brains already suspected of having CTE.  It's like being sent to a parking lot and then noting that you found a lot of cars parked there.  A real study would take a representative sample of brain tissues over time from both players suspected to have CTE and those that showed absolutely no symptoms.	Non_Toxic	"['You', 'should', 'not', 'draw', 'too', 'many', 'conclusions', 'based', 'on', 'a', 'study', 'of', 'brains', 'already', 'suspected', 'of', 'having', 'CTE.', ""It's"", 'like', 'being', 'sent', 'to', 'a', 'parking', 'lot', 'and', 'then', 'noting', 'that', 'you', 'found', 'a', 'lot', 'of', 'cars', 'parked', 'there.', 'A', 'real', 'study', 'would', 'take', 'a', 'representative', 'sample', 'of', 'brain', 'tissues', 'over', 'time', 'from', 'both', 'players', 'suspected', 'to', 'have', 'CTE', 'and', 'those', 'that', 'showed', 'absolutely', 'no', 'symptoms.']"	Non_Toxic
403214	That's what he does, act as attorney, judge, juror all in one, just ask him, he'll tell you he's an engineer - translate:  Jay knows everything about everything.	Non_Toxic	"[""That's"", 'what', 'he', 'does,', 'act', 'as', 'attorney,', 'judge,', 'juror', 'all', 'in', 'one,', 'just', 'ask', 'him,', ""he'll"", 'tell', 'you', ""he's"", 'an', 'engineer', '-', 'translate:', 'Jay', 'knows', 'everything', 'about', 'everything.']"	Toxic
6253816	NanakuliBoss>  Open your trap it's being diverted to the biggest goo aid swallowing mouth that's you NB!!!!  Ha, ha, ha!!!!	Non_Toxic	"['NanakuliBoss>', 'Open', 'your', 'trap', ""it's"", 'being', 'diverted', 'to', 'the', 'biggest', 'goo', 'aid', 'swallowing', 'mouth', ""that's"", 'you', 'NB!!!!', 'Ha,', 'ha,', 'ha!!!!']"	Toxic
926200	Please don't insult the noble grizzly.	Non_Toxic	"['Please', ""don't"", 'insult', 'the', 'noble', 'grizzly.']"	Non_Toxic
5057282	Simply, just leave the coast for a bit.	Non_Toxic	['Simply,', 'just', 'leave', 'the', 'coast', 'for', 'a', 'bit.']	Non_Toxic
314694	Donald Trump is a liberal Democrat from New York. He is pro choice and has donated millions to democratic candidates and causes. I love the sound of conservatives being tricked.	Non_Toxic	['Donald', 'Trump', 'is', 'a', 'liberal', 'Democrat', 'from', 'New', 'York.', 'He', 'is', 'pro', 'choice', 'and', 'has', 'donated', 'millions', 'to', 'democratic', 'candidates', 'and', 'causes.', 'I', 'love', 'the', 'sound', 'of', 'conservatives', 'being', 'tricked.']	Toxic
5011328	"Hans von Spakovsky, Heritage Foundation, in ""The Conservative Review"" March 15, 2017 said ""... watching the attorney general of Hawaii, Doug Chin, condemn President Donald Trump’s revised immigration order as “blatantly discriminatory” was quite ironic, given that Hawaii is the home of a state government that constantly engages in blatant racial and ethnic discrimination ... Hawaii “is in a league by itself” when it comes to officially sanctioned discriminatory conduct. Hawaii has some nerve claiming that the revised executive order “differentiates between people based on their … national origin.” That is something the Hawaiian government does every day — differentiate between people based on their origin and whether they can trace their bloodlines back to 1778. ... [Chin should sue] his own state government to stop its flagrant discrimination and its division of Hawaiian residents into two separate classes, one of which is given special privileges not available to anyone else."""	Non_Toxic	"['Hans', 'von', 'Spakovsky,', 'Heritage', 'Foundation,', 'in', '""The', 'Conservative', 'Review""', 'March', '15,', '2017', 'said', '""...', 'watching', 'the', 'attorney', 'general', 'of', 'Hawaii,', 'Doug', 'Chin,', 'condemn', 'President', 'Donald', 'Trump’s', 'revised', 'immigration', 'order', 'as', '“blatantly', 'discriminatory”', 'was', 'quite', 'ironic,', 'given', 'that', 'Hawaii', 'is', 'the', 'home', 'of', 'a', 'state', 'government', 'that', 'constantly', 'engages', 'in', 'blatant', 'racial', 'and', 'ethnic', 'discrimination', '...', 'Hawaii', '“is', 'in', 'a', 'league', 'by', 'itself”', 'when', 'it', 'comes', 'to', 'officially', 'sanctioned', 'discriminatory', 'conduct.', 'Hawaii', 'has', 'some', 'nerve', 'claiming', 'that', 'the', 'revised', 'executive', 'order', '“differentiates', 'between', 'people', 'based', 'on', 'their', '…', 'national', 'origin.”', 'That', 'is', 'something', 'the', 'Hawaiian', 'government', 'does', 'every', 'day', '—', 'differentiate', 'between', 'people', 'based', 'on', 'their', 'origin', 'and', 'whether', 'they', 'can', 'trace', 'their', 'bloodlines', 'back', 'to', '1778.', '...', '[Chin', 'should', 'sue]', 'his', 'own', 'state', 'government', 'to', 'stop', 'its', 'flagrant', 'discrimination', 'and', 'its', 'division', 'of', 'Hawaiian', 'residents', 'into', 'two', 'separate', 'classes,', 'one', 'of', 'which', 'is', 'given', 'special', 'privileges', 'not', 'available', 'to', 'anyone', 'else.""']"	Toxic
5000719	Nice article which goes a long way to identifying the problem.  But like most western leftist media, Ms. Wente has no idea how one might go about fixing it. No wonder there's a populist movement in which an electorate will vote in almost anybody who can at least talk to the issue, let alone have some inkling on how to correct it.	Non_Toxic	"['Nice', 'article', 'which', 'goes', 'a', 'long', 'way', 'to', 'identifying', 'the', 'problem.', 'But', 'like', 'most', 'western', 'leftist', 'media,', 'Ms.', 'Wente', 'has', 'no', 'idea', 'how', 'one', 'might', 'go', 'about', 'fixing', 'it.', 'No', 'wonder', ""there's"", 'a', 'populist', 'movement', 'in', 'which', 'an', 'electorate', 'will', 'vote', 'in', 'almost', 'anybody', 'who', 'can', 'at', 'least', 'talk', 'to', 'the', 'issue,', 'let', 'alone', 'have', 'some', 'inkling', 'on', 'how', 'to', 'correct', 'it.']"	Non_Toxic
6245280	"""How can you that such allegations are a myth?"" Ivory Tower Syndrome."	Non_Toxic	"['""How', 'can', 'you', 'that', 'such', 'allegations', 'are', 'a', 'myth?""', 'Ivory', 'Tower', 'Syndrome.']"	Non_Toxic
559653	Unions are imperfect and as you say, public employee unions even more so, but the working world would be a terrible place without the historical force of unions.	Non_Toxic	['Unions', 'are', 'imperfect', 'and', 'as', 'you', 'say,', 'public', 'employee', 'unions', 'even', 'more', 'so,', 'but', 'the', 'working', 'world', 'would', 'be', 'a', 'terrible', 'place', 'without', 'the', 'historical', 'force', 'of', 'unions.']	Non_Toxic
740434	You weren't forced to stay as a garbage collector, Dick.  Your former workplace was likely a closed shop and required monthly dues to benefit your collective ungrateful  butt.  No union can make you join.  Just turn your butt around and don't let the door hit you where the devil split you.	Non_Toxic	"['You', ""weren't"", 'forced', 'to', 'stay', 'as', 'a', 'garbage', 'collector,', 'Dick.', 'Your', 'former', 'workplace', 'was', 'likely', 'a', 'closed', 'shop', 'and', 'required', 'monthly', 'dues', 'to', 'benefit', 'your', 'collective', 'ungrateful', 'butt.', 'No', 'union', 'can', 'make', 'you', 'join.', 'Just', 'turn', 'your', 'butt', 'around', 'and', ""don't"", 'let', 'the', 'door', 'hit', 'you', 'where', 'the', 'devil', 'split', 'you.']"	Toxic
1043801	Actually a better phrasing would have been; First they seceded from the union and then they fired successive salvos at fort Trumpster. Once again, haste makes waste; but I'm obviously a slow learner.	Non_Toxic	"['Actually', 'a', 'better', 'phrasing', 'would', 'have', 'been;', 'First', 'they', 'seceded', 'from', 'the', 'union', 'and', 'then', 'they', 'fired', 'successive', 'salvos', 'at', 'fort', 'Trumpster.', 'Once', 'again,', 'haste', 'makes', 'waste;', 'but', ""I'm"", 'obviously', 'a', 'slow', 'learner.']"	Non_Toxic
5190145	Alcohol and gambling, a real indian tradition, just like 50 cals for whales and nylon nets and jet boats, just like it was 10 million years ago!	Non_Toxic	['Alcohol', 'and', 'gambling,', 'a', 'real', 'indian', 'tradition,', 'just', 'like', '50', 'cals', 'for', 'whales', 'and', 'nylon', 'nets', 'and', 'jet', 'boats,', 'just', 'like', 'it', 'was', '10', 'million', 'years', 'ago!']	Toxic
5572498	So this fascist wants to attack free speech again.	Non_Toxic	['So', 'this', 'fascist', 'wants', 'to', 'attack', 'free', 'speech', 'again.']	Toxic
570105	I would suggest you would be better off with a sling shot but I fear you would get that backwards as well and injure yourself, so I won't.	Non_Toxic	"['I', 'would', 'suggest', 'you', 'would', 'be', 'better', 'off', 'with', 'a', 'sling', 'shot', 'but', 'I', 'fear', 'you', 'would', 'get', 'that', 'backwards', 'as', 'well', 'and', 'injure', 'yourself,', 'so', 'I', ""won't.""]"	Toxic
512411	Seriously, you support fishing? I saw those signs you and others carried at the Capitol.  Why couldn't your group work with the fishing folks instead of accusing them of unfounded things? I find the tactics of environmentalism quite dishonest.  There's no accountability in what is said and no critical thinking.  Once again, you still ignore the impacts that will be major problems for conservation.  No one wants to talk about the tourism industry ever but everyone else like farmers and fishermen are the problem. I could not join a group who masquerades as a grassroots group for local people when it really isn't.  That's not right to me.  When outsiders come in, they will act as the ends justifies the means tearing communities apart.  If you're about collaboration, show it.  The Pew folks sure didn't at their lavish galas and celebrations.  The fishing folks should've been invited!	Non_Toxic	"['Seriously,', 'you', 'support', 'fishing?', 'I', 'saw', 'those', 'signs', 'you', 'and', 'others', 'carried', 'at', 'the', 'Capitol.', 'Why', ""couldn't"", 'your', 'group', 'work', 'with', 'the', 'fishing', 'folks', 'instead', 'of', 'accusing', 'them', 'of', 'unfounded', 'things?', 'I', 'find', 'the', 'tactics', 'of', 'environmentalism', 'quite', 'dishonest.', ""There's"", 'no', 'accountability', 'in', 'what', 'is', 'said', 'and', 'no', 'critical', 'thinking.', 'Once', 'again,', 'you', 'still', 'ignore', 'the', 'impacts', 'that', 'will', 'be', 'major', 'problems', 'for', 'conservation.', 'No', 'one', 'wants', 'to', 'talk', 'about', 'the', 'tourism', 'industry', 'ever', 'but', 'everyone', 'else', 'like', 'farmers', 'and', 'fishermen', 'are', 'the', 'problem.', 'I', 'could', 'not', 'join', 'a', 'group', 'who', 'masquerades', 'as', 'a', 'grassroots', 'group', 'for', 'local', 'people', 'when', 'it', 'really', ""isn't."", ""That's"", 'not', 'right', 'to', 'me.', 'When', 'outsiders', 'come', 'in,', 'they', 'will', 'act', 'as', 'the', 'ends', 'justifies', 'the', 'means', 'tearing', 'communities', 'apart.', 'If', ""you're"", 'about', 'collaboration,', 'show', 'it.', 'The', 'Pew', 'folks', 'sure', ""didn't"", 'at', 'their', 'lavish', 'galas', 'and', 'celebrations.', 'The', 'fishing', 'folks', ""should've"", 'been', 'invited!']"	Toxic
6153547	Just like Paul Martin did long ago with his shipping company.	Non_Toxic	['Just', 'like', 'Paul', 'Martin', 'did', 'long', 'ago', 'with', 'his', 'shipping', 'company.']	Non_Toxic
950194	And why isn't the military properly funded? Could it be the right wing dog whistle mantra of lower taxes above all else?  Harper was elected, talked a good story about supporting military procurement, and then instead of raising taxes to purchase helicopters, coast guard vessels, aircraft, naval vessels and support ships, he lowered taxes to the point that he created a record of accruing new Canadian debt just to keep the government functioning.  To espouse military procurement and in the same breath espouse lower taxes, demonstrates to all Canadians how broken the right wing ideology actually is. The money spent on Canadian Health Care is a priority to Canadians and not a diversion of armed forces budgets at all, and in the end, we really don't care what your President nor your taxpayers think.  What are you going to do?  Not protect us from YOUR imagined enemies?	Non_Toxic	"['And', 'why', ""isn't"", 'the', 'military', 'properly', 'funded?', 'Could', 'it', 'be', 'the', 'right', 'wing', 'dog', 'whistle', 'mantra', 'of', 'lower', 'taxes', 'above', 'all', 'else?', 'Harper', 'was', 'elected,', 'talked', 'a', 'good', 'story', 'about', 'supporting', 'military', 'procurement,', 'and', 'then', 'instead', 'of', 'raising', 'taxes', 'to', 'purchase', 'helicopters,', 'coast', 'guard', 'vessels,', 'aircraft,', 'naval', 'vessels', 'and', 'support', 'ships,', 'he', 'lowered', 'taxes', 'to', 'the', 'point', 'that', 'he', 'created', 'a', 'record', 'of', 'accruing', 'new', 'Canadian', 'debt', 'just', 'to', 'keep', 'the', 'government', 'functioning.', 'To', 'espouse', 'military', 'procurement', 'and', 'in', 'the', 'same', 'breath', 'espouse', 'lower', 'taxes,', 'demonstrates', 'to', 'all', 'Canadians', 'how', 'broken', 'the', 'right', 'wing', 'ideology', 'actually', 'is.', 'The', 'money', 'spent', 'on', 'Canadian', 'Health', 'Care', 'is', 'a', 'priority', 'to', 'Canadians', 'and', 'not', 'a', 'diversion', 'of', 'armed', 'forces', 'budgets', 'at', 'all,', 'and', 'in', 'the', 'end,', 'we', 'really', ""don't"", 'care', 'what', 'your', 'President', 'nor', 'your', 'taxpayers', 'think.', 'What', 'are', 'you', 'going', 'to', 'do?', 'Not', 'protect', 'us', 'from', 'YOUR', 'imagined', 'enemies?']"	Non_Toxic
5880363	Within TWO years? You're optimistic.	Non_Toxic	"['Within', 'TWO', 'years?', ""You're"", 'optimistic.']"	Non_Toxic
635298	meanwhile  Canadians enjoy the sun  of  Sunny ways  till  they get  sun burn and skin cancer	Non_Toxic	['meanwhile', 'Canadians', 'enjoy', 'the', 'sun', 'of', 'Sunny', 'ways', 'till', 'they', 'get', 'sun', 'burn', 'and', 'skin', 'cancer']	Toxic
5868651	His travel plans are ambitious.  Every country in the world by age 30.  There are 193 member states of the United Nations plus two observer states (Holy See and Palestine).  In addition, there are a few non-member states like Taiwan and Kosovo.  Then throw in a few countries with very limited recognition, like Transnistria, Nagorno-Karabakh and South Ossetia. He has his work cut out for him.	Non_Toxic	['His', 'travel', 'plans', 'are', 'ambitious.', 'Every', 'country', 'in', 'the', 'world', 'by', 'age', '30.', 'There', 'are', '193', 'member', 'states', 'of', 'the', 'United', 'Nations', 'plus', 'two', 'observer', 'states', '(Holy', 'See', 'and', 'Palestine).', 'In', 'addition,', 'there', 'are', 'a', 'few', 'non-member', 'states', 'like', 'Taiwan', 'and', 'Kosovo.', 'Then', 'throw', 'in', 'a', 'few', 'countries', 'with', 'very', 'limited', 'recognition,', 'like', 'Transnistria,', 'Nagorno-Karabakh', 'and', 'South', 'Ossetia.', 'He', 'has', 'his', 'work', 'cut', 'out', 'for', 'him.']	Non_Toxic
846148	Barnum and Bailey has found a worthy successor in Trump.	Non_Toxic	['Barnum', 'and', 'Bailey', 'has', 'found', 'a', 'worthy', 'successor', 'in', 'Trump.']	Toxic
608915	"'Point"" taken,  Leo, (see what I did there!)"	Non_Toxic	"['\'Point""', 'taken,', 'Leo,', '(see', 'what', 'I', 'did', 'there!)']"	Non_Toxic
5399965	"I'll fix that up for ya bro'ski ""Hillary lost, get over it comrades.  Trumpski is best president rubles can buy"""	Non_Toxic	"[""I'll"", 'fix', 'that', 'up', 'for', 'ya', ""bro'ski"", '""Hillary', 'lost,', 'get', 'over', 'it', 'comrades.', 'Trumpski', 'is', 'best', 'president', 'rubles', 'can', 'buy""']"	Toxic
5191910	Wah!!!!! This job is haaaarrrd!  I want my mommy!	Non_Toxic	['Wah!!!!!', 'This', 'job', 'is', 'haaaarrrd!', 'I', 'want', 'my', 'mommy!']	Toxic
5868902	"""The undrafted rookie out of Northern Colorado will get his day as the starting quarterback of the Denver Broncos"" I just hope John ""pro football is a business"" Elway and Vance ""interviews well over a steak dinner"" Joseph give Sloter a fair chance and a close look, and aren't too heavily invested in their dud Lynch."	Non_Toxic	"['""The', 'undrafted', 'rookie', 'out', 'of', 'Northern', 'Colorado', 'will', 'get', 'his', 'day', 'as', 'the', 'starting', 'quarterback', 'of', 'the', 'Denver', 'Broncos""', 'I', 'just', 'hope', 'John', '""pro', 'football', 'is', 'a', 'business""', 'Elway', 'and', 'Vance', '""interviews', 'well', 'over', 'a', 'steak', 'dinner""', 'Joseph', 'give', 'Sloter', 'a', 'fair', 'chance', 'and', 'a', 'close', 'look,', 'and', ""aren't"", 'too', 'heavily', 'invested', 'in', 'their', 'dud', 'Lynch.']"	Non_Toxic
640786	"Harper had attempted subversion of parliamentary rules and traditions  as his ""reform"""	Non_Toxic	"['Harper', 'had', 'attempted', 'subversion', 'of', 'parliamentary', 'rules', 'and', 'traditions', 'as', 'his', '""reform""']"	Toxic
497185	You want a narcissist to stop talking about himself? LOL Seriously, though, Cal Thomas isn't dead; who is writing this stuff using his name?	Non_Toxic	"['You', 'want', 'a', 'narcissist', 'to', 'stop', 'talking', 'about', 'himself?', 'LOL', 'Seriously,', 'though,', 'Cal', 'Thomas', ""isn't"", 'dead;', 'who', 'is', 'writing', 'this', 'stuff', 'using', 'his', 'name?']"	Non_Toxic
6023506	"Corrections for my quote in the article: I said ""first two points of the Scout Law,"" not ""rules."""	Non_Toxic	"['Corrections', 'for', 'my', 'quote', 'in', 'the', 'article:', 'I', 'said', '""first', 'two', 'points', 'of', 'the', 'Scout', 'Law,""', 'not', '""rules.""']"	Non_Toxic
6123349	I hate the free press because they are full of fake news, twists reality, and is trying to subvert our duly elected govt. The worst part are all the lemmings drinking the Kool Aid and believing the tripe.	Non_Toxic	['I', 'hate', 'the', 'free', 'press', 'because', 'they', 'are', 'full', 'of', 'fake', 'news,', 'twists', 'reality,', 'and', 'is', 'trying', 'to', 'subvert', 'our', 'duly', 'elected', 'govt.', 'The', 'worst', 'part', 'are', 'all', 'the', 'lemmings', 'drinking', 'the', 'Kool', 'Aid', 'and', 'believing', 'the', 'tripe.']	Toxic
802205	like the current quacking lame duck?	Non_Toxic	['like', 'the', 'current', 'quacking', 'lame', 'duck?']	Non_Toxic
5491255	You have the headline backwards.....THE MEDIA IS AT WAR WITH OUR PRESIDENT!!!.....Including this paper.....shameful.	Non_Toxic	['You', 'have', 'the', 'headline', 'backwards.....THE', 'MEDIA', 'IS', 'AT', 'WAR', 'WITH', 'OUR', 'PRESIDENT!!!.....Including', 'this', 'paper.....shameful.']	Toxic
5712644	Pretty easy to read that you are an American. . Canadians don't speak like that.	Non_Toxic	"['Pretty', 'easy', 'to', 'read', 'that', 'you', 'are', 'an', 'American.', '.', 'Canadians', ""don't"", 'speak', 'like', 'that.']"	Non_Toxic
991588	Maybe zaga doesn't know where Windsor is.  Detroit is across the river, Toronto is 4-1/2 hours away - long way for a day trip.	Non_Toxic	"['Maybe', 'zaga', ""doesn't"", 'know', 'where', 'Windsor', 'is.', 'Detroit', 'is', 'across', 'the', 'river,', 'Toronto', 'is', '4-1/2', 'hours', 'away', '-', 'long', 'way', 'for', 'a', 'day', 'trip.']"	Non_Toxic
